Position,Track Name,Artist,Streams,date,region,spotify_id
184,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,615990,2020-01-05,global,0KoiMHhqKLoL4xM54rcWYY
185,Thunder,Imagine Dragons,610773,2020-01-05,global,1zB4vmk8tFRmM9UULNzbLB
186,i'm so tired...,Lauv,607958,2020-01-05,global,2iwS33Jfev1QBiuhWVWZHY
187,Don't Stop Me Now - Remastered 2011,Queen,604353,2020-01-05,global,5T8EDUDqKcs6OSOwEsfqG7
188,i love you,Billie Eilish,601422,2020-01-05,global,6CcJMwBtXByIz4zQLzFkKc
189,Roller,Apache 207,597805,2020-01-05,global,6hw1Sy9wZ8UCxYGdpKrU6M
190,Fantasía,Ozuna,594802,2020-01-05,global,40rXWke6SnXiGkSmaT8ZUr
191,Old Town Road,Lil Nas X,594561,2020-01-05,global,0F7FA14euOIX8KcbEturGH
192,Photograph,Ed Sheeran,592440,2020-01-05,global,6fxVffaTuwjgEk5h9QyRjy
193,comethru,Jeremy Zucker,591928,2020-01-05,global,18uwL0vNUanqZH0ro2QcOP
194,Boy With Luv (feat. Halsey),BTS,583906,2020-01-05,global,5KawlOMHjWeUjQtnuRs22c
195,One Kiss (with Dua Lipa),Calvin Harris,583555,2020-01-05,global,7ef4DlsgrMEH11cDZd32M6
196,Another One Bites The Dust - Remastered 2011,Queen,583207,2020-01-05,global,5vdp5UmvTsnMEMESIF2Ym7
197,Going Bad (feat. Drake),Meek Mill,583089,2020-01-05,global,2IRZnDFmlqMuOrYOLnZZyc
198,Post Malone (feat. RANI),Sam Feldt,581770,2020-01-05,global,36orMWv2PgvnzXsd5CJ0yL
199,idontwannabeyouanymore,Billie Eilish,580187,2020-01-05,global,40T5GIqQ1CegGm2PTEl8Bu
200,Never Really Over,Katy Perry,578230,2020-01-05,global,5PYQUBXc7NYeI1obMKSJK0
1,The Box,Roddy Ricch,2308546,2020-01-05,us,0nbXyq5TXYPCO7pr3N8S4I
2,ROXANNE,Arizona Zervas,1248982,2020-01-05,us,696DnlkuDOXcMAnKlTgXXK
3,Yummy,Justin Bieber,1131372,2020-01-05,us,41L3O37CECZt3N7ziG2z7l
4,Circles,Post Malone,1027428,2020-01-05,us,21jGcNKet2qwijlDFuPiPb
5,BOP,DaBaby,993669,2020-01-05,us,6Ozh9Ok6h4Oi1wUSLtBseN
6,Falling,Trevor Daniel,940546,2020-01-05,us,4TnjEaWOeW0eKTKIEvJyCa
7,Bandit (with YoungBoy Never Broke Again),Juice WRLD,898184,2020-01-05,us,6Gg1gjgKi2AK4e0qzsR7sd
8,Dance Monkey,Tones And I,880425,2020-01-05,us,1rgnBhdG2JDFTbYkYRZAku
9,Futsal Shuffle 2020,Lil Uzi Vert,819891,2020-01-05,us,2Ec33AVlkTTq8BHFgBTdQs
10,Ballin' (with Roddy Ricch),Mustard,775040,2020-01-05,us,3QzAOrNlsabgbMwlZt7TAY
11,everything i wanted,Billie Eilish,756652,2020-01-05,us,3ZCTVFBt2Brf31RLEnCkWJ
12,Blinding Lights,The Weeknd,736859,2020-01-05,us,0sf12qNH5qcw8qpgymFOqD
13,Adore You,Harry Styles,727773,2020-01-05,us,3jjujdWJ72nww5eGnfs2E7
14,Suicidal,YNW Melly,717007,2020-01-05,us,1iSqfoUFnQwV0QW1EfUit8
15,My Oh My (feat. DaBaby),Camila Cabello,711433,2020-01-05,us,3yOlyBJuViE2YSGn3nVE1K
16,Don't Start Now,Dua Lipa,630161,2020-01-05,us,6WrI0LAC5M1Rw2MnX2ZvEg
17,No Idea,Don Toliver,613295,2020-01-05,us,3VyjsVV24RmBIbWJAeUJNu
18,hot girl bummer,blackbear,612707,2020-01-05,us,7aiClxsDWFRQ0Kzk5KI5ku
19,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,610419,2020-01-05,us,0RiRZpuVRbi7oqRdSMwhQY
20,Watermelon Sugar,Harry Styles,593680,2020-01-05,us,6UelLqGlWMcVH1E5c4H7lY
21,VIBEZ,DaBaby,590134,2020-01-05,us,0fySG6A6qLE8IvDpayb5bM
22,Heartless,The Weeknd,589936,2020-01-05,us,57vxBYXtHMk6H1aD29V7PU
23,HIGHEST IN THE ROOM,Travis Scott,574551,2020-01-05,us,3eekarcy7kvN4yt5ZFzltW
24,OUT WEST (feat. Young Thug),JACKBOYS,567881,2020-01-05,us,6gi6y1xwmVszDWkUqab1qw
25,Someone You Loved,Lewis Capaldi,563066,2020-01-05,us,7qEHsqek33rTcFNT9PFqLf
26,Memories,Maroon 5,560599,2020-01-05,us,2b8fOow8UzyDFAE27YhOZM
27,Woah,Lil Baby,554442,2020-01-05,us,598yNsG1JFrGd4n2kMoz7F
28,Lucid Dreams,Juice WRLD,547836,2020-01-05,us,285pBltuF7vW8TeWk8hdRR
29,Lose You To Love Me,Selena Gomez,525495,2020-01-05,us,1HfMVBKM75vxSfsQ5VefZ5
30,Suge,DaBaby,518411,2020-01-05,us,2gwkD6igEhQbDQegRCcdoB
31,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,514354,2020-01-05,us,7ntUbTIwmwOD6ygCMRZT6e
32,SUGAR,BROCKHAMPTON,504665,2020-01-05,us,6U0FIYXCQ3TGrk4tFpLrEA
33,Robbery,Juice WRLD,503604,2020-01-05,us,6Hj9jySrnFppAI0sEMCZpJ
34,bad guy,Billie Eilish,501700,2020-01-05,us,2Fxmhks0bxGSBdJ92vM42m
35,Say So,Doja Cat,485290,2020-01-05,us,3Dv1eDb0MEgF93GpLXlucZ
36,Ransom,Lil Tecca,483468,2020-01-05,us,1lOe9qE0vR9zwWQAOk6CoO
37,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,463495,2020-01-05,us,7h0d2h0fUmzbs7zeFigJPn
38,Truth Hurts,Lizzo,457082,2020-01-05,us,5qmq61DAAOUaW8AUo8xKhh
39,223's (feat. 9lokknine),YNW Melly,454006,2020-01-05,us,29ZXwWOOLz9t5fa3eT3i7T
40,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,439216,2020-01-05,us,4ea9w8c4ROqiZpJVhfBA3m
41,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,426025,2020-01-05,us,2FvD20Z8aoWIePi7PoN8sG
42,Falling,Harry Styles,421433,2020-01-05,us,1ZMiCix7XSAbfAJlEZWMCp
43,Money In The Grave (Drake ft. Rick Ross),Drake,418002,2020-01-05,us,5ry2OE6R2zPQFDO85XkgRb
44,Señorita,Shawn Mendes,417151,2020-01-05,us,6v3KW9xbzN5yKLt9YKDYA2
45,No Guidance (feat. Drake),Chris Brown,415902,2020-01-05,us,6XHVuErjQ4XNm6nDPVCxVX
46,Goodbyes (Feat. Young Thug),Post Malone,413273,2020-01-05,us,6vBdBCoOhKHiYDDOcorfNo
47,Stuck In A Dream (feat. Gunna),Lil Mosey,409640,2020-01-05,us,7iHHxY2NLlJRAmlAmC4ahQ
48,Death,Trippie Redd,406419,2020-01-05,us,3Kd6Wp3lG5HXMB2dlvuy7y
49,"10,000 Hours (with Justin Bieber)",Dan + Shay,404273,2020-01-05,us,2wrJq5XKLnmhRXHIAf9xBa
50,Start Wit Me (feat. Gunna),Roddy Ricch,385891,2020-01-05,us,7A20WnLkjtZU2d7hIB6Ziu
51,Yellow Hearts,Ant Saunders,383650,2020-01-05,us,2W4yABdLc4Jnds67Poi5Nl
52,Wow.,Post Malone,383486,2020-01-05,us,7xQAfvXzm3AkraOtGPWIZg
53,MIDDLE CHILD,J. Cole,371832,2020-01-05,us,2JvzF1RMd7lE3KmFlsyZD8
54,Make No Sense,YoungBoy Never Broke Again,361295,2020-01-05,us,6klLvorLoo1sxvZcjJIY8I
55,All Girls Are The Same,Juice WRLD,359126,2020-01-05,us,4VXIryQMWpIdGgYR4TrjT1
56,Had Enough (feat. Quavo & Offset),Don Toliver,358297,2020-01-05,us,2jrAaawDRCn1JjeouxAyDN
57,Camelot,NLE Choppa,357832,2020-01-05,us,4sWuPniHClkInYAnzXAYUF
58,when the party's over,Billie Eilish,351523,2020-01-05,us,43zdsphuZLzwA9k4DJhU0I
59,ORANGE SODA,Baby Keem,347334,2020-01-05,us,5FkoSXiJPKTNyYgALRJFhD
60,Peta (feat. Meek Mill),Roddy Ricch,345898,2020-01-05,us,4bl1HBZliBuYpFZjWgefE4
61,July,Noah Cyrus,344741,2020-01-05,us,5a6pdCHlWS2ekOOQ70QnAr
62,Legends,Juice WRLD,343160,2020-01-05,us,1Knctxx9vGZxpZfF66BIEa
63,GOODMORNINGTOKYO!,TOKYO’S REVENGE,340755,2020-01-05,us,0Q2n5yzl2XRqYbV77tZNYp
64,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,333180,2020-01-05,us,6ztvsy3C6hPjVg9j4x1XKJ
65,Tusa,KAROL G,332039,2020-01-05,us,7k4t7uLgtOxPwTpFmtJNTY
66,Into the Unknown,Idina Menzel,329727,2020-01-05,us,3Z0oQ8r78OUaHvGPiDBR3W
67,Lights Up,Harry Styles,329494,2020-01-05,us,4jAIqgrPjKLTY9Gbez25Qb
68,SLOW DANCING IN THE DARK,Joji,325764,2020-01-05,us,0rKtyWc8bvkriBthvHKY8d
69,Pop Out (feat. Lil Tjay),Polo G,325501,2020-01-05,us,6uFn47ACjqYkc0jADwEdj1
70,VALENTINO,24kGoldn,324446,2020-01-05,us,6piAUJJQFD8oHDUr0b7l7q
71,Hate Me (with Juice WRLD),Ellie Goulding,324227,2020-01-05,us,6kls8cSlUyHW2BUOkDJIZE
72,Baby (Lil Baby feat. DaBaby),Quality Control,323423,2020-01-05,us,5MPPttjfGap2C6j6eKcO6J
73,SICKO MODE,Travis Scott,322860,2020-01-05,us,2xLMifQCjDGFmkHkpNLD9h
74,Murder On My Mind,YNW Melly,321931,2020-01-05,us,7eBqSVxrzQZtK2mmgRG6lC
75,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,321818,2020-01-05,us,7CZyCXKG6d5ALeq41sLzbw
76,7 rings,Ariana Grande,320230,2020-01-05,us,6ocbgoVGwYJhOv1GgI9NsF
77,lovely (with Khalid),Billie Eilish,316636,2020-01-05,us,0u2P5u6lvoDfwTYjAADbn4
78,The London (feat. J. Cole & Travis Scott),Young Thug,313554,2020-01-05,us,3s4mrPrEFFPF0LmAfutW0n
79,High Fashion (feat. Mustard),Roddy Ricch,311550,2020-01-05,us,07KXEDMj78x68D884wgVEm
80,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,307449,2020-01-05,us,4Yxc55NX3tAXC2mHRAhtcW
81,Let Me Know (I Wonder Why Freestyle),Juice WRLD,307195,2020-01-05,us,3wwo0bJvDSorOpNfzEkfXx
82,Drip Too Hard (Lil Baby & Gunna),Lil Baby,304475,2020-01-05,us,78QR3Wp35dqAhFEc2qAGjE
83,SAD!,XXXTENTACION,300129,2020-01-05,us,3ee8Jmje8o58CHK66QrVC2
84,Going Bad (feat. Drake),Meek Mill,299522,2020-01-05,us,2IRZnDFmlqMuOrYOLnZZyc
85,If the World Was Ending - feat. Julia Michaels,JP Saxe,297095,2020-01-05,us,2kJwzbxV2ppxnQoYw4GLBZ
86,Vete,Bad Bunny,296700,2020-01-05,us,5DxXgozhkPLgrbKFY91w0c
87,Before You Go,Lewis Capaldi,294048,2020-01-05,us,2gMXnyrvIjhVBUZwvLZDMP
88,Lalala,Y2K,290718,2020-01-05,us,51Fjme0JiitpyXKuyQiCDo
89,F.N,Lil Tjay,290242,2020-01-05,us,0RLLvYBopDwooCyvnTwgYu
90,Panini,Lil Nas X,289861,2020-01-05,us,1000nHvUdawXuUHgBod4Wv
91,EARFQUAKE,"Tyler, The Creator",289509,2020-01-05,us,5hVghJ4KaYES3BFUATCYn0
92,RITMO (Bad Boys For Life),Black Eyed Peas,289044,2020-01-05,us,6cy3ki60hLwimwIje7tALf
93,Graveyard,Halsey,286686,2020-01-05,us,6V9fHiv84WlVTg7CSnIVY2
94,WHAT TO DO? (feat. Don Toliver),JACKBOYS,286156,2020-01-05,us,4AO1XhrgJczQ9bNVxdfKQe
95,Beautiful People (feat. Khalid),Ed Sheeran,284453,2020-01-05,us,70eFcWOvlMObDhURTqT4Fv
96,How Do You Sleep?,Sam Smith,284265,2020-01-05,us,6b2RcmUt1g9N9mQ3CbjX2Y
97,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,282617,2020-01-05,us,1wJRveJZLSb1rjhnUHQiv6
98,Enemies (feat. DaBaby),Post Malone,282257,2020-01-05,us,0Xek5rqai2jcOWCYWJfVCF
99,6 Kiss,Trippie Redd,280364,2020-01-05,us,7tgjDlQsMR8RvkdlNCJA58
100,rockstar (feat. 21 Savage),Post Malone,279493,2020-01-05,us,0e7ipj03S05BNilyu5bRzt
101,Juicy,Doja Cat,278801,2020-01-05,us,7f5trao56t7sB7f14QDTmp
102,Hot (feat. Gunna),Young Thug,278592,2020-01-05,us,5Z8HZM6iQMhhqyPcCGY5g9
103,Cash Shit (feat. DaBaby),Megan Thee Stallion,277912,2020-01-05,us,2rMAtCaTj16NptyVfEIeAC
104,Better Now,Post Malone,277532,2020-01-05,us,7dt6x5M1jzdTEt8oCbisTK
105,Talk (feat. Disclosure),Khalid,277103,2020-01-05,us,6TqXcAFInzjp0bODyvrWEq
106,GANG GANG,JACKBOYS,277043,2020-01-05,us,6uJONCdr2rC65BNmCnTBWK
107,Trampoline,SHAED,276274,2020-01-05,us,4HBvwhhYo7YiYXkUDrOHzS
108,Jocelyn Flores,XXXTENTACION,276223,2020-01-05,us,7m9OqQk4RVRkw9JJdeAw96
109,I Fall Apart,Post Malone,275278,2020-01-05,us,75ZvA4QfFiZvzhj2xkaWAh
110,FML,Arizona Zervas,275137,2020-01-05,us,6lruHh1jF7ezgbLv72xYmf
111,Maniac,Conan Gray,273583,2020-01-05,us,7hpJ9tATWb2vztlq99hERP
112,Old Town Road - Remix,Lil Nas X,270913,2020-01-05,us,2YpeDb67231RjR0MgVLzsG
113,Armed And Dangerous,Juice WRLD,268448,2020-01-05,us,5wujBwqG7INdStqGd4tRMX
114,20/20,Lil Tjay,265577,2020-01-05,us,4Hqh0dS4x07zuRw6eBTO7p
115,One Man Band,Old Dominion,263940,2020-01-05,us,08dFHFTx6r67MTsYn5ilDR
116,Heart On Ice,Rod Wave,263803,2020-01-05,us,6fWa5CRgy0z30OeGZyMBvD
117,Heartless (feat. Morgan Wallen),Diplo,261940,2020-01-05,us,0rFQ5cKYJ9WtHSKp9sxVYt
118,Ransom (with Juice WRLD) - Remix,Lil Tecca,260620,2020-01-05,us,2WsuSYJNXGKXVYkHPnq2yp
119,Happier,Marshmello,260553,2020-01-05,us,2dpaYNEQHiRxtZbfNsse99
120,I Don't Care (with Justin Bieber),Ed Sheeran,259440,2020-01-05,us,0hVXuCcriWRGvwMV1r5Yn9
121,Sucker,Jonas Brothers,258614,2020-01-05,us,22vgEDb5hykfaTwLuskFGD
122,Somebody,Internet Money,257706,2020-01-05,us,735RSTb2xbtWbDtKD9XDYi
123,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,256394,2020-01-05,us,07Oz5StQ7GRoygNLaXs2pd
124,Up All Night,Khalid,254636,2020-01-05,us,1mpD5Q8IM32I4bF6eCpU74
125,Sanguine Paradise,Lil Uzi Vert,253188,2020-01-05,us,3XiNC94b4Tq1xwv70sQJGN
126,Lean Wit Me,Juice WRLD,253086,2020-01-05,us,3oDkdAySo1VQQG0ptV7uwa
127,It's You,Ali Gatie,250955,2020-01-05,us,5DqdesEfbRyOlSS3Tf6c29
128,XO Tour Llif3,Lil Uzi Vert,249401,2020-01-05,us,7GX5flRQZVHRAGd6B4TmDO
129,ocean eyes,Billie Eilish,247417,2020-01-05,us,2uIX8YMNjGMD7441kqyyNU
130,Without Me,Halsey,247017,2020-01-05,us,5p7ujcrUXASCNwRaWNHR1C
131,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,244172,2020-01-05,us,4vUmTMuQqjdnvlZmAH61Qk
132,goosebumps,Travis Scott,241218,2020-01-05,us,6gBFPUFcJLzWGx4lenP6h2
133,Panini - DaBaby Remix,Lil Nas X,240916,2020-01-05,us,4SDgTLDYrJ2UrHbkRkg7MD
134,Immortal,21 Savage,240713,2020-01-05,us,4IO8X9W69dIQe0EC5ALXhq
135,Hot Shower,Chance the Rapper,239344,2020-01-05,us,00ko9WaS4jOX1kEk3gvHjf
136,"thank u, next",Ariana Grande,239191,2020-01-05,us,3e9HZxeyfWwjeyPAMmWSSQ
137,Moonlight,XXXTENTACION,239050,2020-01-05,us,0JP9xo3adEtGSdUEISiszL
138,One Thing Right,Marshmello,236673,2020-01-05,us,4hPpVbbakQNv8YTHYaOJP4
139,Eastside (with Halsey & Khalid),benny blanco,236562,2020-01-05,us,7FGq80cy8juXBCD2nrqdWU
140,Hop Off A Jet (feat. Travis Scott),Young Thug,236538,2020-01-05,us,3RZftiuTcLOqpsd8ZlwNhr
141,Fuck Love (feat. Trippie Redd),XXXTENTACION,235334,2020-01-05,us,7AQim7LbvFVZJE3O8TYgf2
142,Mean It,Lauv,234260,2020-01-05,us,3GRSqlALWISqLeNncZMbpX
143,Did It Again,Lil Tecca,233145,2020-01-05,us,4guBZjUyrGoHsTahO3IHdj
144,bury a friend,Billie Eilish,231738,2020-01-05,us,4SSnFejRGlZikf02HLewEF
145,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,230715,2020-01-05,us,5BJMeoCXXgbRAWfp6fTulr
146,Speechless,Dan + Shay,229902,2020-01-05,us,3GJ4hzg4lrGwU51Y3VARbF
147,BEST ON EARTH (feat. BIA) - Bonus,Russ,229142,2020-01-05,us,2Xo3rLHjXfdb4avN68aQyi
148,Pure Water (with Migos),Mustard,227573,2020-01-05,us,3j84U36KvLeXNDPv4t5pI8
149,UP THE SMOKE (with Offset),Stunna 4 Vegas,226976,2020-01-05,us,09TZsMHXEtQkdmMJZPLKup
150,Envy Me,Calboy,225564,2020-01-05,us,7rvyVWja33WG9R97oeJAjx
151,Better,Khalid,224879,2020-01-05,us,6zeeWid2sgw4lap2jV61PZ
152,Faucet Failure,Ski Mask The Slump God,224322,2020-01-05,us,1ThmUihH9dF8EV08ku5AXN
153,Beautiful Crazy,Luke Combs,223183,2020-01-05,us,2rxQMGVafnNaRaXlRMWPde
154,The Less I Know The Better,Tame Impala,222907,2020-01-05,us,6K4t31amVTZDgR3sKmwUJJ
155,Blueberry faygo,Yung Anime,221430,2020-01-05,us,4ADzhwPWMQaTXNnEP8gXnQ
156,Good as Hell,Lizzo,221241,2020-01-05,us,3Yh9lZcWyKrK9GjbhuS0hR
157,Callaita,Bad Bunny,221239,2020-01-05,us,2TH65lNHgvLxCKXM3apjxI
158,Bad Bad Bad (feat. Lil Baby),Young Thug,220803,2020-01-05,us,1GeNui6m825V8jP4uKiIaH
159,Graduation (with Juice WRLD),benny blanco,218765,2020-01-05,us,6cjSh516BbrNUs213jDAGm
160,Love Me More,Trippie Redd,218569,2020-01-05,us,6uYgCE2OEulOw5zhHvZsHf
161,LA CANCIÓN,J Balvin,218337,2020-01-05,us,0fea68AdmYNygeTGI4RC18
162,Look At Her Now,Selena Gomez,217488,2020-01-05,us,4yI3HpbSFSgFZtJP2kDe5m
163,Slide,H.E.R.,216075,2020-01-05,us,2rTnVB1bvwxHtaIl4uVu7f
164,High Hopes,Panic! At The Disco,214552,2020-01-05,us,1rqqCSm0Qe4I9rUvWncaom
165,You Need To Calm Down,Taylor Swift,214482,2020-01-05,us,6RRNNciQGZEXnqk8SQ9yv5
166,Best Part (feat. Daniel Caesar),H.E.R.,213859,2020-01-05,us,4OBZT9EnhYIV17t4pGw7ig
167,My Type,Saweetie,213116,2020-01-05,us,5KBARWIxeMGkvUax9VtVC9
168,i love you,Billie Eilish,213002,2020-01-05,us,6CcJMwBtXByIz4zQLzFkKc
169,Golden,Harry Styles,212191,2020-01-05,us,45S5WTQEGOB1VHr1Q4FuPl
170,Cherry,Harry Styles,211753,2020-01-05,us,2IOFZdYYkFxEHVz1w34PoL
171,How I Move (feat. Lil Baby),Flipp Dinero,211466,2020-01-05,us,14X1WxiHXdVRJ99cMCBzOE
172,Noticed,Lil Mosey,211066,2020-01-05,us,7zLYKWcXnYeHHWidalz7rj
173,Millions,Young Thug,210102,2020-01-05,us,43YQDj1KOPMFAUcTEPKy4p
174,HUMBLE.,Kendrick Lamar,210056,2020-01-05,us,7KXjTSCq5nL1LoYtL7XAwS
175,Yes Indeed,Lil Baby,209968,2020-01-05,us,6vN77lE9LK6HP2DewaN6HZ
176,Congratulations,Post Malone,209727,2020-01-05,us,3a1lNhkSLSkpJE4MSHpDu9
177,Famous Hoes,NLE Choppa,209521,2020-01-05,us,35Xf2ABjPzUXKz19akd7Jj
178,a lot,21 Savage,208981,2020-01-05,us,2t8yVaLvJ0RenpXUIAC52d
179,God's Plan,Drake,208412,2020-01-05,us,6DCZcSspjsKoFjzjrWoCdn
180,Whiskey Glasses,Morgan Wallen,206845,2020-01-05,us,6foY66mWZN0pSRjZ408c00
181,wish you were gay,Billie Eilish,205463,2020-01-05,us,3Fj47GNK2kUF0uaEDgXLaD
182,Dancing With A Stranger (with Normani),Sam Smith,203737,2020-01-05,us,6Qs4SXO9dwPj5GKvVOv8Ki
183,I Like Me Better,Lauv,203595,2020-01-05,us,2P91MQbaiQOfbiz9VqhqKQ
184,Chanel,Frank Ocean,203516,2020-01-05,us,6Nle9hKrkL1wQpwNfEkxjh
185,Monopoly,DJ Diddy,203457,2020-01-05,us,1IxLK8ZQlxT5ZsuaNS3Gey
186,Love Me,Lil Tecca,202731,2020-01-05,us,4e0FYxSROat25pH16zMTZI
187,Ayy Macarena,Tyga,201467,2020-01-05,us,6LcauUZjF1eXQrgqMUecHX
188,GATTI,JACKBOYS,201132,2020-01-05,us,40mjsnRjCpycdUw3xhS20g
189,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,200749,2020-01-05,us,2zjGJ0dChMR0KxBZS15aqo
190,Nice To Meet Ya,Niall Horan,200606,2020-01-05,us,3cphb8kdsjElYR7r5icK3H
191,Young Dumb & Broke,Khalid,199905,2020-01-05,us,5Z3GHaZ6ec9bsiI5BenrbY
192,I.F.L.Y.,Bazzi,199420,2020-01-05,us,4a6q8CR2hzLk2plDkSxkfD
193,Location,Khalid,199205,2020-01-05,us,152lZdxL1OR0ZMW6KquMif
194,No Role Modelz,J. Cole,199152,2020-01-05,us,62vpWI1CHwFy7tMIcSStl8
195,20 Min,Lil Uzi Vert,198763,2020-01-05,us,0uxSUdBrJy9Un0EYoBowng
196,Tequila,Dan + Shay,198451,2020-01-05,us,42fw0rxRO2xbesF6mJfd4Y
197,Saint-Tropez,Post Malone,196995,2020-01-05,us,05mDaV9Vb3wrzjF6OPZnhq
198,Hope,XXXTENTACION,196196,2020-01-05,us,2ZRo7axmMPeSVUvDbGkJah
199,changes,XXXTENTACION,195974,2020-01-05,us,7AFASza1mXqntmGtbxXprO
200,Youngblood,5 Seconds of Summer,194879,2020-01-05,us,2iUXsYOEPhVqEBwsqP70rE
1,Dance Monkey,Tones And I,6929767,2020-01-06,global,1rgnBhdG2JDFTbYkYRZAku
2,Yummy,Justin Bieber,4971440,2020-01-06,global,41L3O37CECZt3N7ziG2z7l
3,ROXANNE,Arizona Zervas,4652588,2020-01-06,global,696DnlkuDOXcMAnKlTgXXK
4,The Box,Roddy Ricch,4606300,2020-01-06,global,0nbXyq5TXYPCO7pr3N8S4I
5,Blinding Lights,The Weeknd,4099620,2020-01-06,global,0sf12qNH5qcw8qpgymFOqD
6,Tusa,KAROL G,3983716,2020-01-06,global,7k4t7uLgtOxPwTpFmtJNTY
7,Falling,Trevor Daniel,3860774,2020-01-06,global,4TnjEaWOeW0eKTKIEvJyCa
8,Don't Start Now,Dua Lipa,3822519,2020-01-06,global,6WrI0LAC5M1Rw2MnX2ZvEg
9,Memories,Maroon 5,3781128,2020-01-06,global,2b8fOow8UzyDFAE27YhOZM
10,Circles,Post Malone,3704077,2020-01-06,global,21jGcNKet2qwijlDFuPiPb
11,everything i wanted,Billie Eilish,3341348,2020-01-06,global,3ZCTVFBt2Brf31RLEnCkWJ
12,Señorita,Shawn Mendes,3023681,2020-01-06,global,6v3KW9xbzN5yKLt9YKDYA2
13,RITMO (Bad Boys For Life),Black Eyed Peas,2811186,2020-01-06,global,6cy3ki60hLwimwIje7tALf
14,Adore You,Harry Styles,2804527,2020-01-06,global,3jjujdWJ72nww5eGnfs2E7
15,Someone You Loved,Lewis Capaldi,2784641,2020-01-06,global,7qEHsqek33rTcFNT9PFqLf
16,My Oh My (feat. DaBaby),Camila Cabello,2751022,2020-01-06,global,3yOlyBJuViE2YSGn3nVE1K
17,bad guy,Billie Eilish,2487065,2020-01-06,global,2Fxmhks0bxGSBdJ92vM42m
18,Lose You To Love Me,Selena Gomez,2475324,2020-01-06,global,1HfMVBKM75vxSfsQ5VefZ5
19,hot girl bummer,blackbear,2284352,2020-01-06,global,7aiClxsDWFRQ0Kzk5KI5ku
20,Watermelon Sugar,Harry Styles,2172525,2020-01-06,global,6UelLqGlWMcVH1E5c4H7lY
21,Ride It,Regard,2156338,2020-01-06,global,2tnVG71enUj33Ic2nFN6kZ
22,BOP,DaBaby,2024693,2020-01-06,global,6Ozh9Ok6h4Oi1wUSLtBseN
23,Before You Go,Lewis Capaldi,1954155,2020-01-06,global,2gMXnyrvIjhVBUZwvLZDMP
24,Vete,Bad Bunny,1941177,2020-01-06,global,5DxXgozhkPLgrbKFY91w0c
25,HIGHEST IN THE ROOM,Travis Scott,1892458,2020-01-06,global,3eekarcy7kvN4yt5ZFzltW
26,Heartless,The Weeknd,1891273,2020-01-06,global,57vxBYXtHMk6H1aD29V7PU
27,No Idea,Don Toliver,1868682,2020-01-06,global,3VyjsVV24RmBIbWJAeUJNu
28,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1851986,2020-01-06,global,0RiRZpuVRbi7oqRdSMwhQY
29,I Don't Care (with Justin Bieber),Ed Sheeran,1795792,2020-01-06,global,0hVXuCcriWRGvwMV1r5Yn9
30,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1748260,2020-01-06,global,6Gg1gjgKi2AK4e0qzsR7sd
31,China,Anuel AA,1705052,2020-01-06,global,2ksOAxtIxY8yElEWw8RhgK
32,Lose Control,MEDUZA,1654024,2020-01-06,global,7CHi4DtfK4heMlQaudCuHK
33,Futsal Shuffle 2020,Lil Uzi Vert,1643553,2020-01-06,global,2Ec33AVlkTTq8BHFgBTdQs
34,Beautiful People (feat. Khalid),Ed Sheeran,1642759,2020-01-06,global,70eFcWOvlMObDhURTqT4Fv
35,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,1614476,2020-01-06,global,7h0d2h0fUmzbs7zeFigJPn
36,Lucid Dreams,Juice WRLD,1612160,2020-01-06,global,285pBltuF7vW8TeWk8hdRR
37,Fantasias,Rauw Alejandro,1592857,2020-01-06,global,6mAN61JH0dzyZpWslS11jy
38,How Do You Sleep?,Sam Smith,1588987,2020-01-06,global,6b2RcmUt1g9N9mQ3CbjX2Y
39,Ayy Macarena,Tyga,1580284,2020-01-06,global,6LcauUZjF1eXQrgqMUecHX
40,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1508371,2020-01-06,global,4vUmTMuQqjdnvlZmAH61Qk
41,Ballin' (with Roddy Ricch),Mustard,1505326,2020-01-06,global,3QzAOrNlsabgbMwlZt7TAY
42,"10,000 Hours (with Justin Bieber)",Dan + Shay,1490053,2020-01-06,global,2wrJq5XKLnmhRXHIAf9xBa
